ID,simSEED,sampleSEED,rms,noiseSIGMA,bendfreq,lowalpha,highalpha,sharpness,WINDOWwidth,NightsperWINDOW,OBSperiod,NumofWINDOW,dataLOSSfrac
1226.0,33949.0,20982.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1227.0,31245.0,70457.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1228.0,23492.0,694.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1229.0,19692.0,28737.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1230.0,87148.0,2217.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1231.0,95714.0,96660.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1232.0,34428.0,39214.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1233.0,33505.0,43855.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1234.0,2144.0,57930.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1235.0,92425.0,28324.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1236.0,76310.0,59.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1237.0,65640.0,84511.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1238.0,73690.0,23605.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1239.0,6976.0,33993.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1240.0,20791.0,58488.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1241.0,51879.0,66065.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1242.0,74112.0,95896.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1243.0,8424.0,76922.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1244.0,30990.0,29725.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1245.0,9078.0,72961.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1246.0,44776.0,34265.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1247.0,75636.0,87945.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1248.0,63095.0,31008.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1249.0,84305.0,60504.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1250.0,28117.0,68903.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1251.0,14165.0,8215.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1252.0,28556.0,18858.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1253.0,21738.0,41257.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1254.0,64068.0,2171.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1255.0,31660.0,52222.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1256.0,44850.0,82881.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1257.0,19198.0,16523.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1258.0,32902.0,92065.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1259.0,9752.0,64830.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1260.0,5886.0,1412.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1261.0,76210.0,56139.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1262.0,45137.0,29930.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1263.0,47670.0,84533.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1264.0,69417.0,39586.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1265.0,10644.0,48695.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1266.0,61779.0,44681.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1267.0,6507.0,78654.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1268.0,80722.0,79561.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1269.0,36761.0,17031.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1270.0,42121.0,3343.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1271.0,80522.0,39948.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1272.0,28591.0,72971.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1273.0,5755.0,45493.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1274.0,85260.0,13298.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1275.0,85291.0,53581.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1276.0,79780.0,45327.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1277.0,3907.0,57889.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1278.0,21289.0,44460.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1279.0,43967.0,62828.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1280.0,32220.0,5549.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1281.0,28949.0,28847.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1282.0,35971.0,26099.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1283.0,14923.0,92180.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1284.0,57958.0,3082.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1285.0,9675.0,11216.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1286.0,22806.0,44489.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1287.0,74157.0,28957.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1288.0,61248.0,21496.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1289.0,59104.0,61450.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1290.0,84262.0,78557.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1291.0,74646.0,18892.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1292.0,8069.0,62094.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1293.0,78731.0,48746.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1294.0,96005.0,92364.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1295.0,76998.0,57766.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1296.0,18471.0,56954.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1297.0,53663.0,90435.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1298.0,95358.0,68383.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1299.0,60051.0,28173.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,120.0,40,12,6,0.2
1300.0,24411.0,22633.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1301.0,71294.0,14963.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1302.0,46272.0,31962.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1303.0,49208.0,96074.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1304.0,43313.0,77437.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1305.0,73752.0,9499.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1306.0,10616.0,7479.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1307.0,85456.0,25942.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1308.0,28910.0,43992.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1309.0,24503.0,39883.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1310.0,70156.0,72.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1311.0,17004.0,32517.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1312.0,77256.0,72580.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1313.0,20445.0,88701.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1314.0,62284.0,47657.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1315.0,34579.0,7391.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1316.0,89982.0,79554.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1317.0,9898.0,24859.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1318.0,32157.0,66122.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1319.0,26514.0,28961.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1320.0,67261.0,14840.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1321.0,80655.0,15281.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1322.0,68322.0,69908.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1323.0,28498.0,27596.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1324.0,79592.0,1288.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1325.0,44372.0,82754.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1326.0,33949.0,20982.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1327.0,31245.0,70457.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1328.0,23492.0,694.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1329.0,19692.0,28737.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1330.0,87148.0,2217.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1331.0,95714.0,96660.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1332.0,34428.0,39214.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1333.0,33505.0,43855.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1334.0,2144.0,57930.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1335.0,92425.0,28324.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1336.0,76310.0,59.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1337.0,65640.0,84511.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1338.0,73690.0,23605.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1339.0,6976.0,33993.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1340.0,20791.0,58488.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1341.0,51879.0,66065.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1342.0,74112.0,95896.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1343.0,8424.0,76922.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1344.0,30990.0,29725.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1345.0,9078.0,72961.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1346.0,44776.0,34265.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1347.0,75636.0,87945.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1348.0,63095.0,31008.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1349.0,84305.0,60504.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1350.0,28117.0,68903.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1351.0,14165.0,8215.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1352.0,28556.0,18858.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1353.0,21738.0,41257.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1354.0,64068.0,2171.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1355.0,31660.0,52222.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1356.0,44850.0,82881.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1357.0,19198.0,16523.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1358.0,32902.0,92065.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1359.0,9752.0,64830.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1360.0,5886.0,1412.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1361.0,76210.0,56139.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1362.0,45137.0,29930.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1363.0,47670.0,84533.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1364.0,69417.0,39586.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1365.0,10644.0,48695.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1366.0,61779.0,44681.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1367.0,6507.0,78654.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1368.0,80722.0,79561.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1369.0,36761.0,17031.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1370.0,42121.0,3343.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1371.0,80522.0,39948.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1372.0,28591.0,72971.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1373.0,5755.0,45493.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1374.0,85260.0,13298.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1375.0,85291.0,53581.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1376.0,79780.0,45327.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1377.0,3907.0,57889.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1378.0,21289.0,44460.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1379.0,43967.0,62828.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1380.0,32220.0,5549.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1381.0,28949.0,28847.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1382.0,35971.0,26099.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1383.0,14923.0,92180.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1384.0,57958.0,3082.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1385.0,9675.0,11216.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1386.0,22806.0,44489.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1387.0,74157.0,28957.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1388.0,61248.0,21496.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1389.0,59104.0,61450.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1390.0,84262.0,78557.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1391.0,74646.0,18892.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1392.0,8069.0,62094.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1393.0,78731.0,48746.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1394.0,96005.0,92364.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1395.0,76998.0,57766.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1396.0,18471.0,56954.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1397.0,53663.0,90435.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1398.0,95358.0,68383.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1399.0,60051.0,28173.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,150.0,40,12,6,0.2
1400.0,24411.0,22633.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1401.0,71294.0,14963.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1402.0,46272.0,31962.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1403.0,49208.0,96074.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1404.0,43313.0,77437.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1405.0,73752.0,9499.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1406.0,10616.0,7479.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1407.0,85456.0,25942.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1408.0,28910.0,43992.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1409.0,24503.0,39883.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1410.0,70156.0,72.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1411.0,17004.0,32517.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1412.0,77256.0,72580.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1413.0,20445.0,88701.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1414.0,62284.0,47657.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1415.0,34579.0,7391.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1416.0,89982.0,79554.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1417.0,9898.0,24859.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1418.0,32157.0,66122.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1419.0,26514.0,28961.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1420.0,67261.0,14840.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1421.0,80655.0,15281.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1422.0,68322.0,69908.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1423.0,28498.0,27596.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1424.0,79592.0,1288.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1425.0,44372.0,82754.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1426.0,33949.0,20982.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1427.0,31245.0,70457.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1428.0,23492.0,694.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1429.0,19692.0,28737.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1430.0,87148.0,2217.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1431.0,95714.0,96660.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1432.0,34428.0,39214.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1433.0,33505.0,43855.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1434.0,2144.0,57930.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1435.0,92425.0,28324.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1436.0,76310.0,59.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1437.0,65640.0,84511.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1438.0,73690.0,23605.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1439.0,6976.0,33993.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1440.0,20791.0,58488.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1441.0,51879.0,66065.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1442.0,74112.0,95896.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1443.0,8424.0,76922.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1444.0,30990.0,29725.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1445.0,9078.0,72961.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1446.0,44776.0,34265.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1447.0,75636.0,87945.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1448.0,63095.0,31008.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1449.0,84305.0,60504.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1450.0,28117.0,68903.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1451.0,14165.0,8215.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1452.0,28556.0,18858.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1453.0,21738.0,41257.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
