ID,simSEED,sampleSEED,rms,noiseSIGMA,bendfreq,lowalpha,highalpha,sharpness,NumofWINDOW,NightsperWINDOW,OBSperiod,WINDOWwidth,dataLOSSfrac
1226.0,56853.0,90315.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1227.0,13677.0,90708.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1228.0,24482.0,50165.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1229.0,4490.0,72825.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1230.0,11483.0,826.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1231.0,22472.0,72470.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1232.0,23744.0,61339.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1233.0,69357.0,82275.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1234.0,40142.0,14390.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1235.0,53434.0,4385.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1236.0,38310.0,93209.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1237.0,92195.0,18687.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1238.0,41466.0,77587.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1239.0,60982.0,81978.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1240.0,69976.0,33905.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1241.0,68820.0,86558.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1242.0,3506.0,44386.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1243.0,64634.0,8348.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1244.0,36753.0,94309.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1245.0,92368.0,53858.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1246.0,20837.0,52069.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1247.0,33630.0,42388.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1248.0,97607.0,76910.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1249.0,74221.0,21223.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1250.0,55764.0,22821.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1251.0,18694.0,32658.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1252.0,33800.0,89511.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1253.0,57470.0,62186.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1254.0,22520.0,70400.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1255.0,26043.0,97614.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1256.0,96975.0,39024.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1257.0,41726.0,33044.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1258.0,98437.0,17954.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1259.0,24206.0,4085.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1260.0,36554.0,91896.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1261.0,95610.0,95257.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1262.0,56311.0,33277.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1263.0,87205.0,79568.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1264.0,16104.0,13641.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1265.0,34989.0,12133.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1266.0,61705.0,35797.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1267.0,58985.0,49104.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1268.0,67296.0,61640.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1269.0,11166.0,31376.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1270.0,29766.0,11247.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1271.0,7779.0,74969.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1272.0,9352.0,88213.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1273.0,51971.0,24938.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1274.0,14000.0,59599.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1275.0,87068.0,48375.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1276.0,17614.0,71743.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1277.0,96767.0,99223.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1278.0,99608.0,13108.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1279.0,51389.0,81822.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1280.0,2213.0,13474.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1281.0,99728.0,49048.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1282.0,66553.0,67330.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1283.0,96885.0,20585.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1284.0,95113.0,4232.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1285.0,91513.0,9500.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1286.0,14348.0,43099.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1287.0,6026.0,29226.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1288.0,92966.0,79083.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1289.0,4915.0,64569.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1290.0,67819.0,34623.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1291.0,19926.0,69619.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1292.0,2021.0,31068.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1293.0,34862.0,50126.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1294.0,34715.0,55904.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1295.0,12372.0,95589.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1296.0,75974.0,42835.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1297.0,40384.0,77520.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1298.0,40895.0,21505.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1299.0,31031.0,73107.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,6.0,20,6,60,0.2
1300.0,48090.0,83055.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1301.0,59982.0,23885.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1302.0,95580.0,42170.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1303.0,86308.0,43423.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1304.0,7357.0,86838.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1305.0,33732.0,53853.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1306.0,45271.0,33642.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1307.0,95118.0,99339.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1308.0,61828.0,52748.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1309.0,12087.0,6630.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1310.0,60544.0,18.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1311.0,8782.0,92889.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1312.0,6843.0,73654.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1313.0,60661.0,15894.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1314.0,96092.0,11139.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1315.0,30568.0,40665.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1316.0,39030.0,34305.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1317.0,78037.0,57001.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1318.0,11552.0,69053.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1319.0,60026.0,42701.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1320.0,98252.0,20179.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1321.0,20924.0,94725.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1322.0,60784.0,62190.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1323.0,97456.0,42509.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1324.0,51398.0,59598.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1325.0,16491.0,96478.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1326.0,56853.0,90315.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1327.0,13677.0,90708.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1328.0,24482.0,50165.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1329.0,4490.0,72825.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1330.0,11483.0,826.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1331.0,22472.0,72470.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1332.0,23744.0,61339.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1333.0,69357.0,82275.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1334.0,40142.0,14390.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1335.0,53434.0,4385.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1336.0,38310.0,93209.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1337.0,92195.0,18687.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1338.0,41466.0,77587.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1339.0,60982.0,81978.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1340.0,69976.0,33905.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1341.0,68820.0,86558.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1342.0,3506.0,44386.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1343.0,64634.0,8348.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1344.0,36753.0,94309.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1345.0,92368.0,53858.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1346.0,20837.0,52069.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1347.0,33630.0,42388.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1348.0,97607.0,76910.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1349.0,74221.0,21223.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1350.0,55764.0,22821.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1351.0,18694.0,32658.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1352.0,33800.0,89511.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1353.0,57470.0,62186.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1354.0,22520.0,70400.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1355.0,26043.0,97614.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1356.0,96975.0,39024.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1357.0,41726.0,33044.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1358.0,98437.0,17954.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1359.0,24206.0,4085.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1360.0,36554.0,91896.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1361.0,95610.0,95257.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1362.0,56311.0,33277.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1363.0,87205.0,79568.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1364.0,16104.0,13641.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1365.0,34989.0,12133.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1366.0,61705.0,35797.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1367.0,58985.0,49104.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1368.0,67296.0,61640.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1369.0,11166.0,31376.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1370.0,29766.0,11247.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1371.0,7779.0,74969.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1372.0,9352.0,88213.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1373.0,51971.0,24938.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1374.0,14000.0,59599.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1375.0,87068.0,48375.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1376.0,17614.0,71743.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1377.0,96767.0,99223.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1378.0,99608.0,13108.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1379.0,51389.0,81822.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1380.0,2213.0,13474.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1381.0,99728.0,49048.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1382.0,66553.0,67330.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1383.0,96885.0,20585.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1384.0,95113.0,4232.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1385.0,91513.0,9500.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1386.0,14348.0,43099.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1387.0,6026.0,29226.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1388.0,92966.0,79083.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1389.0,4915.0,64569.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1390.0,67819.0,34623.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1391.0,19926.0,69619.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1392.0,2021.0,31068.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1393.0,34862.0,50126.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1394.0,34715.0,55904.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1395.0,12372.0,95589.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1396.0,75974.0,42835.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1397.0,40384.0,77520.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1398.0,40895.0,21505.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1399.0,31031.0,73107.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,7.0,20,6,60,0.2
1400.0,48090.0,83055.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1401.0,59982.0,23885.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1402.0,95580.0,42170.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1403.0,86308.0,43423.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1404.0,7357.0,86838.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1405.0,33732.0,53853.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1406.0,45271.0,33642.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1407.0,95118.0,99339.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1408.0,61828.0,52748.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1409.0,12087.0,6630.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1410.0,60544.0,18.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1411.0,8782.0,92889.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1412.0,6843.0,73654.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1413.0,60661.0,15894.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1414.0,96092.0,11139.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1415.0,30568.0,40665.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1416.0,39030.0,34305.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1417.0,78037.0,57001.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1418.0,11552.0,69053.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1419.0,60026.0,42701.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1420.0,98252.0,20179.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1421.0,20924.0,94725.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1422.0,60784.0,62190.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1423.0,97456.0,42509.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1424.0,51398.0,59598.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1425.0,16491.0,96478.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1426.0,56853.0,90315.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1427.0,13677.0,90708.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1428.0,24482.0,50165.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1429.0,4490.0,72825.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1430.0,11483.0,826.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1431.0,22472.0,72470.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1432.0,23744.0,61339.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1433.0,69357.0,82275.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1434.0,40142.0,14390.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1435.0,53434.0,4385.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1436.0,38310.0,93209.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1437.0,92195.0,18687.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1438.0,41466.0,77587.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1439.0,60982.0,81978.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1440.0,69976.0,33905.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1441.0,68820.0,86558.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1442.0,3506.0,44386.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1443.0,64634.0,8348.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1444.0,36753.0,94309.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1445.0,92368.0,53858.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1446.0,20837.0,52069.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1447.0,33630.0,42388.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1448.0,97607.0,76910.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1449.0,74221.0,21223.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1450.0,55764.0,22821.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1451.0,18694.0,32658.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1452.0,33800.0,89511.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
1453.0,57470.0,62186.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,8.0,20,6,60,0.2
